;Unnamed: 0;Unnamed: 0.1;cod_orgao_sup;nm_orgao_sup;cod_orgao;nm_orgao;cod_unidade;nm_unidade;modalidade_compra;id_item_compra;dia;ano;mes;cod_classe_material;nm_classe_material;grupo_material;grupo_servico;cod_material_serv;desc_material_serv;padrao_desc_material;cnpj_fornecedor;nm_fornecedor;unidade_fornecimento;valor_unitario;qtde_ofertada;ind_pandemia
413;668;378706;99900;REPUBLICA FEDERATIVA DO BRASIL;93420;ESTADO DO PARA;925453;"CENTRO DE PERÍCIAS CIENTÍFICAS""RENATO CHAVES""";Pregão;9254530500024201800008;19 Jun 2018;2018;Jun 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,10053E+13;LIMP  EXPRESS COMERCIO DE MATERIAL DE LIMPEZA EIRELI;FRASCO 500,00 ML;4,63;300;0
82;140;166587;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160547;22º BATALHãO DE INFANTARIA;Pregão;1605470500008201900024;21 Jan 2020;2020;Jan 2020;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,61035E+12;DISTRIBUIDORA FLORIANO EIRELI;FRASCO 500,00 ML;4,64;800;0
612;1001;87204;26000;MINISTERIO DA EDUCACAO;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;154050;MEC-UNIVERSIDADE FEDERAL/SE;Pregão;1540500500020201900004;07 Jun 2019;2019;Jun 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,00474E+12;NORLUX LTDA;FRASCO 500,00 ML;4,64;5000;0
355;573;37879;26000;MINISTERIO DA EDUCACAO;26232;UNIVERSIDADE FEDERAL DA BAHIA;153038;UNIVERSIDADE FEDERAL DA BAHIA-UF/BA;Pregão;1530380500049201700009;13 Ago 2018;2018;Ago 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;3,00706E+13;GUERREIRO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;4,66;500;0
387;633;274859;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160173;MEX/31.BATALHAO DE INFANTARIA MOTORIZADO/PB;Pregão;1601730500001201800086;19 Jul 2018;2018;Jul 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;357894; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRALIZANTE E ESPESSANTE, CONCENTRACAO:80deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,54636E+13;LUIZ ANDRE ALVES DE OLIVEIRA;FRASCO 500,00 ML;4,66;1050;0
520;846;80537;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120073;MAER - BASE AEREA DE FLORIANOPOLIS - SC;Pregão;1200730500012201900020;26 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,87127E+13;MAYCON WILL EIRELI;FRASCO 500,00 ML;4,66;800;0
466;749;341443;99900;REPUBLICA FEDERATIVA DO BRASIL;94720;ESTADO DAS ALAGOAS;457697;DEFENSORIA PÚBLICA GERAL DO EST.DE ALAGOAS;Pregão;4576970500020201800014;09 Nov 2018;2018;Nov 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,04154E+13;VSB ACESSORIOS EMPRESARIAIS EIRELI;FRASCO 500,00 ML;4,68;800;0
632;1038;282045;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160422;COMANDO 1 BRIGADA DE CAVALARIA MECANIZADA/RS;Pregão;1604220500002201900003;17 Jun 2019;2019;Jun 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;4,68;2500;0
453;729;303207;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160477;2 BATALHAO DE ENGENHARIA DE COMBATE;Pregão;1604770500014201800002;28 Nov 2018;2018;Nov 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,98273E+13;GLX EDIFICACOES E COMERCIO LTDA;FRASCO 500,00 ML;4,69;1200;0
625;1028;188417;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120638;GRUPAMENTO DE APOIO DE CAMPO GRANDE;Pregão;1206380500013201900210;26 Jul 2019;2019;Jul 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;3,25708E+12;YOUSSIF AMIM YOUSSIF;FRASCO 500,00 ML;4,69;650;0
399;648;346004;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160518;BASE DE AVIACAO DE TAUBATE;Pregão;1605180500039201700005;23 Ago 2018;2018;Ago 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,45607E+12;BRAVERY INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA LTDA;FRASCO 500,00 ML;4,69;3000;0
557;893;149714;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160176;COMANDO 1.GRUPAMENTO DE ENGENHARIA;Pregão;1601760500004201900004;31 Jan 2019;2019;Jan 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;4,07649E+13;PROLIMP PRODUTOS E SERVIÇOS EIRELI;FRASCO 500,00 ML;4,69;1155;0
362;588;114975;26000;MINISTERIO DA EDUCACAO;26406;INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO;158424;IFES - CAMPUS ITAPINA;Pregão;1584240500013201800003;14 Ago 2018;2018;Ago 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,87195E+13;CHARLEI BONI;FRASCO 500,00 ML;4,7;816;0
315;497;191416;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160525;ESCOLA DE FORMAÇÃO COMPLEMENTAR DO EXERCITO;Pregão;1605250500009201700180;26 Jan 2018;2018;Jan 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;7,57193E+12;EQUILIBRIO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;4,7;9200;0
429;691;42673;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;158565;UNIV.DA INTEG.INTERN.DA LUSOF.AFRO-BRASILEIRA;Pregão;1585650500008201800107;09 Nov 2018;2018;Nov 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,13379E+13;AC COMERCIO VAREJISTA DE MATERIAL DE ESCRITORIO EIRELI;FRASCO 500,00 ML;4,73;250;0
608;994;26159;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;170533;ALFÂNDEGA DA RECEITA FEDERAL DO BRASIL EM SP;Pregão;1705330500002201900004;03 Jul 2019;2019;Jul 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,2791E+13;DALEN SUPRIMENTOS PARA INFORMATICA E PAPELARIA EIRELI;FRASCO 500,00 ML;4,74;300;0
693;1139;85069;26000;MINISTERIO DA EDUCACAO;26351;UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA;158092;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;Pregão;1580920500019201900001;23 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,43872E+13;U E S PAPELARIA E COMERCIAL EIRELI;FRASCO 500,00 ML;4,749;365;0
412;667;374854;99900;REPUBLICA FEDERATIVA DO BRASIL;93120;ESTADO DO ACRE;925307;SECRETARIA DE ESTADO DA GESTÃO ADMINISTRATIVA;Pregão;9253070500067201800059;19 Jul 2018;2018;Jul 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,13387E+13;J. S. COMERCIO IMP. E EXP. LTDA;FRASCO 500,00 ML;4,75;420;0
433;701;143559;30000;MINISTERIO DA JUSTICA;30108;DEPARTAMENTO DE POLICIA FEDERAL;200384;SUPERINT.REGIONAL DE P.FEDERAL NO EST.DE RR;Pregão;2003840500001201800002;14 Nov 2018;2018;Nov 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;7,21793E+12;M L P COSTA;FRASCO 500,00 ML;4,75;4000;0
577;935;73424;26000;MINISTERIO DA EDUCACAO;26432;INST. FED. DE EDUC., CIENC. E TEC. DO PARANá;158009;INSTITUTO FEDERAL DO PARANÁ;Pregão;1580090500005201900006;15 Abr 2019;2019;Abr 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;386905; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:65% INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,64733E+13;UPMAIS SUPRIMENTOS CORPORATIVOS EIRELI;FRASCO 500,00 ML;4,77;410;0
683;1120;31235;26000;MINISTERIO DA EDUCACAO;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;153048;RESTAURANTE CENTRAL DA UFES;Pregão;1530480500010201900002;30 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,71625E+13;DG ENTERPRISES LTDA;FRASCO 500,00 ML;4,77;2500;0
462;745;333815;99900;REPUBLICA FEDERATIVA DO BRASIL;93520;ESTADO DE RONDONIA;980001;PREF.MUN.DE GUAJARA-MIRIM;Pregão;9800010500027201800002;11 Dez 2018;2018;Dez 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,98596E+13;L R F BATISTA;FRASCO 500,00 ML;4,77;310;0
694;1143;111225;26000;MINISTERIO DA EDUCACAO;26431;INST.FED.DE EDUC., CIENC.E TECNOLOGIA PIAUí;158354;INST.FED.DE ED.,CIENC.E TEC.DO PIAUÍ;Pregão;1583540500007201900001;04 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,80393E+13;CARLOS ALBERTO A PEREIRA JUNIOR;FRASCO 500,00 ML;4,77;200;0
691;1137;83886;26000;MINISTERIO DA EDUCACAO;26350;FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS;154502;FUNDAÇÃO UNIV. FEDERAL DA GRANDE DOURADOS;Pregão;1545020500028201900003;02 Set 2019;2019;Set 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,87296E+13;POTENCIAL COMERCIO E SERVICOS - EIRELI;FRASCO 500,00 ML;4,77;200;0
574;917;38925;26000;MINISTERIO DA EDUCACAO;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;158195;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE PB;Pregão;1581950500014201800003;02 Mai 2019;2019;Mai 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;8,15866E+12;INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA CAMPINENSE LTDA;FRASCO 500,00 ML;4,78;1610;0
556;892;147879;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160170;COMANDO 23 BRIGADA DE INFANTARIA DE SELVA;Pregão;1601700500012201800004;19 Fev 2019;2019;Fev 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,33953E+13;ELIANDRO JOSE MACHADO COMERCIO E SERVICOS;FRASCO 500,00 ML;4,78;4080;0
495;807;237293;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160346;COMANDO DE FRONTEIRA RONDONIA/6 BIS/MEX/RO;Pregão;1603460500004201800423;23 Out 2018;2018;Out 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;1,38079E+13;COMERCIO VAREJISTA DE ARMARINHO MARTINS EIRELI;FRASCO 500,00 ML;4,8;600;0
74;118;146436;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160369;3 GRUPO DE ARTILHARIA ANTIAEREA/RS;Pregão;1603690500005201900004;16 Jan 2020;2020;Jan 2020;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;8,7175E+13;PROQUILL PRODUTOS QUIMICOS DE LIMPEZA LTDA;FRASCO 500,00 ML;4,8;800;0
414;670;385143;99900;REPUBLICA FEDERATIVA DO BRASIL;93720;ESTADO DE TOCANTINS;925963;AGÊNCIA DE DEFESA AGROPECUÁRIA DO EST. DO TO;Pregão;9259630500004201800004;31 Jul 2018;2018;Jul 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;441477; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:ACENDEDOR, CONCENTRACAO:80deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;5,89184E+12;AMPLA  MATERIAIS DE LIMPEZA E HOSPITALAR EIRELI;FRASCO 500,00 ML;4,8;500;0
316;498;191755;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160525;ESCOLA DE FORMAÇÃO COMPLEMENTAR DO EXERCITO;Pregão;1605250500009201700559;26 Jan 2018;2018;Jan 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;7,57193E+12;EQUILIBRIO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;4,8;2100;0
653;1068;13552;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;170088;SUP.REGIONAL RECEITA FEDERAL 6A.RF/MG;Pregão;1700880500006201900036;28 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,58977E+13;BELCLIPS DISTRIBUIDORA LTDA;FRASCO 500,00 ML;4,82;280;0
657;1076;60536;26000;MINISTERIO DA EDUCACAO;26416;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;158308;INST.FED.PARÁ/CAMPUS CASTANHAL;Pregão;1583080500014201900002;11 Nov 2019;2019;Nov 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;7,04148E+12;NEO BRS COMERCIO DE ELETRODOMESTICOS LTDA;FRASCO 500,00 ML;4,84;400;0
663;1086;95686;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120014;BASE AEREA DE FORTALEZA/MAER - CE;Pregão;1200140500022201900016;19 Nov 2019;2019;Nov 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;4,16547E+13;QUIMIFORT COMERCIO DE PRODUTOS QUIMICOS E LABORATORIAL EIRELI;FRASCO 500,00 ML;4,85;5545;0
490;800;215882;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160203;2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão;1602030500026201700003;05 Out 2018;2018;Out 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;6,35058E+13;ROBEVALDO ALVES LIMA;FRASCO 500,00 ML;4,85;700;0
685;1122;31280;26000;MINISTERIO DA EDUCACAO;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;153048;RESTAURANTE CENTRAL DA UFES;Pregão;1530480500010201900059;30 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,19616E+13;SALES COMERCIO E SERVICOS EIRELI;FRASCO 500,00 ML;4,85;600;0
661;1082;80864;28000;MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR;30203;INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND.;183039;SUPERINTENDENCIA DO INMETRO NO ESTADO DO RS;Pregão;1830390500017201900013;22 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;8,7175E+13;PROQUILL PRODUTOS QUIMICOS DE LIMPEZA LTDA;FRASCO 500,00 ML;4,85;495;0
621;1019;152722;36000;MINISTERIO DA SAUDE;36201;FUNDACAO OSWALDO CRUZ;254421;INSTITUTO AGGEU MAGALHAES - FIOCRUZ/PE;Pregão;2544210500008201900003;29 Jul 2019;2019;Jul 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;4,00474E+12;NORLUX LTDA;FRASCO 500,00 ML;4,87;400;0
432;700;135206;26000;MINISTERIO DA EDUCACAO;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;158515;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;Pregão;1585150500012201800079;03 Dez 2018;2018;Dez 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,33953E+13;ELIANDRO JOSE MACHADO COMERCIO E SERVICOS;FRASCO 500,00 ML;4,9;1000;0
684;1121;31261;26000;MINISTERIO DA EDUCACAO;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;153048;RESTAURANTE CENTRAL DA UFES;Pregão;1530480500010201900034;30 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,19616E+13;SALES COMERCIO E SERVICOS EIRELI;FRASCO 500,00 ML;4,91;400;0
