"";"cod_orgao_sup";"nm_orgao_sup";"cod_orgao";"nm_orgao";"cod_unidade";"nm_unidade";"modalidade_compra";"id_item_compra";"dia";"ano";"mes";"cod_classe_material";"nm_classe_material";"grupo_material";"grupo_servico";"cod_material_serv";"desc_material_serv";"padrao_desc_material";"cnpj_fornecedor";"nm_fornecedor";"unidade_fornecimento";"valor_unitario";"qtde_ofertada";"ind_pandemia"
"358";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257039;"DISTRITO SANIT.ESP.INDÍGENA - CUIABA";"Pregão";2,5703905000112e+21;"18 Jul 2018";2018;"Jul 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,70667e+12;"MEDPLUS COMERCIO DE ARTIGOS MEDICOS LTDA";"FRASCO 500,00 ML";5,43;400;0
"359";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160173;"MEX/31.BATALHAO DE INFANTARIA MOTORIZADO/PB";"Pregão";1,6017305000012e+21;"19 Jul 2018";2018;"Jul 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";357894;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRALIZANTE E ESPESSANTE, CONCENTRACAO:80deg INPM";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";2,54636e+13;"LUIZ ANDRE ALVES DE OLIVEIRA";"FRASCO 500,00 ML";5,43;500;0
"360";99900;"REPUBLICA FEDERATIVA DO BRASIL";94320;"ESTADO DO CEARA";943001;"GOVERNO DO ESTADO DO CEARA";"Pregão";9,4300105010262e+21;"06 Nov 2018";2018;"Nov 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";5,07702e+12;"AGUAS BRASIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELI";"FRASCO 500,00 ML";5,44;1000;0
"361";30000;"MINISTERIO DA JUSTICA";30907;"FUNDO PENITENCIARIO NACIONAL";200333;"DEPARTAMENTO PENITENCIARIO NACIONAL";"Pregão";2,0033305000062e+21;"20 Mar 2018";2018;"Mar 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,85754e+13;"FRANCEFARMA INDUSTRIA DE COSMETICOS LTDA";"FRASCO 500,00 ML";5,48;1000;0
"362";14000;"JUSTICA ELEITORAL";14000;"JUSTICA ELEITORAL";70008;"TRIBUNAL REGIONAL ELEITORAL DO RIO G.DO NORTE";"Pregão";7,00080500016202e+20;"25 Jul 2019";2019;"Jul 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,76029e+13;"DELTA INDUSTRIA E COM. LTDA";"FRASCO 500,00 ML";5,49;1000;0
"363";26000;"MINISTERIO DA EDUCACAO";26240;"UNIVERSIDADE FEDERAL DA PARAIBA";153065;"UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I";"Pregão";1,5306505000092e+21;"23 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";9,10955e+12;"PEDRO NASCIMENTO DE PAIVA FERNANDES";"FRASCO 500,00 ML";5,49;2817;0
"364";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160152;"MEX-11.REGIMENTO DE CAVALARIA MECANIZADO/MS";"Pregão";1,6015205000032e+21;"01 Ago 2019";2019;"Ago 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,33953e+13;"ELIANDRO JOSE MACHADO COMERCIO E SERVICOS";"FRASCO 500,00 ML";5,49;500;0
"365";30000;"MINISTERIO DA JUSTICA";30802;"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";200127;"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-PI";"Pregão";2,0012705000122e+21;"24 Ago 2018";2018;"Ago 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,34598e+13;"FRANCISCO CARLOS CALDAS MOURA";"FRASCO 500,00 ML";5,5;500;0
"366";99900;"REPUBLICA FEDERATIVA DO BRASIL";96320;"ESTADO DO RIO GRANDE DO SUL";988815;"PREF.MUNICIPAL DO RIO GRANDE/RS";"Pregão";9,8881505000822e+21;"31 Dez 2019";2019;"Dez 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,97006e+13;"PRIORITTA PRODUTOS HOSPITALARES - EIRELI";"FRASCO 500,00 ML";5,5;2000;0
"367";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160121;"HOSPITAL GERAL DE JUIZ DE FORA";"Pregão";1,6012105000052e+21;"17 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,26527e+13;"J C N COMERCIO E EMPREENDIMENTOS EIRELI";"FRASCO 500,00 ML";5,52;1237;0
"368";26000;"MINISTERIO DA EDUCACAO";26248;"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";153165;"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO";"Pregão";1,5316505000112e+21;"14 Jun 2018";2018;"Jun 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";4,00474e+12;"NORLUX LTDA";"FRASCO 500,00 ML";5,56;200;0
"369";30000;"MINISTERIO DA JUSTICA";30802;"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";200128;"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-MS";"Dispensa de Licitação";2,0012806000092e+21;"28 Fev 2020";2020;"Fev 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,84936e+13;"C. L. R. COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA, SANEANTE, GENERO ALIMENTICIO";"FRASCO 500,00 ML";5,6;250;0
"370";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120637;"GRUPAMENTO DE APOIO DE BOA VISTA";"Pregão";1,2063705000282e+21;"03 Set 2019";2019;"Set 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,6031e+13;"KEYLA DE M. MARQUES ROCHA EIRELI";"FRASCO 500,00 ML";5,64;1000;0
"371";26000;"MINISTERIO DA EDUCACAO";26283;"FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL";154054;"FUNDACAO UNIVERS.FEDERAL/MS";"Pregão";1,5405405000342e+21;"19 Out 2018";2018;"Out 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";2,45955e+13;"MS SAUDE DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA";"FRASCO 500,00 ML";5,65;320;0
"372";14000;"JUSTICA ELEITORAL";14000;"JUSTICA ELEITORAL";70017;"TRIBUNAL REGIONAL ELEITORAL DO RIO DE JANEIRO";"Pregão";7,00170500056202e+20;"03 Set 2018";2018;"Set 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,56313e+13;"LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI";"FRASCO 500,00 ML";5,65;3900;0
"373";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160001;"7 BATALHAO DE ENGENHARIA DE CONSTRUCAO-MEX/AC";"Pregão";1,6000105000192e+21;"30 Nov 2018";2018;"Nov 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";244273;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";6,37729e+13;"HOLANDA PAPELARIA EIRELI";"FRASCO 500,00 ML";5,66;400;0
"374";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160173;"MEX/31.BATALHAO DE INFANTARIA MOTORIZADO/PB";"Pregão";1,6017305000042e+21;"21 Out 2019";2019;"Out 2019";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";357894;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRALIZANTE E ESPESSANTE, CONCENTRACAO:80deg INPM";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";4,07649e+13;"PROLIMP PRODUTOS E SERVIÇOS EIRELI";"FRASCO 500,00 ML";5,67;500;0
"375";30000;"MINISTERIO DA JUSTICA";30907;"FUNDO PENITENCIARIO NACIONAL";200333;"DEPARTAMENTO PENITENCIARIO NACIONAL";"Pregão";2,0033305000062e+21;"20 Mar 2018";2018;"Mar 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,07474e+13;"EMEDCAL COMERCIO DE PRODUTOS HOSPITALARES LTDA";"FRASCO 500,00 ML";5,71;1000;0
"376";14000;"JUSTICA ELEITORAL";14000;"JUSTICA ELEITORAL";70018;"TRIBUNAL REGIONAL ELEITORAL DE SAO PAULO";"Pregão";7,00180500054202e+20;"19 Jul 2018";2018;"Jul 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";5,10841e+12;"BCM K DISTRIBUIDORA EIRELI";"FRASCO 500,00 ML";5,73;9000;0
"377";99900;"REPUBLICA FEDERATIVA DO BRASIL";94320;"ESTADO DO CEARA";943001;"GOVERNO DO ESTADO DO CEARA";"Pregão";9,4300105006272e+21;"13 Dez 2018";2018;"Dez 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,19141e+13;"PH & B COMERCIO E SERVICOS EIRELI";"FRASCO 500,00 ML";5,75;74962;0
"378";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257034;"DISTRITO SANIT.ESP. INDÍGENA - MARANHAO";"Pregão";2,5703405000102e+21;"20 Set 2018";2018;"Set 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";2,85312e+13;"MEDIMAR-DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA";"FRASCO 500,00 ML";5,84;700;0
"379";99900;"REPUBLICA FEDERATIVA DO BRASIL";97400;"DISTRITO FEDERAL";926119;"SECRETARIA DE ESTADO DE SAÚDE - GDF";"Pregão";9,2611905002102e+21;"15 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";2,25303e+13;"VITTAMED DISTRIBUICAO DE MEDICAMENTOS E PRODUTOS PARA A SAUDE EIRELI";"FRASCO 500,00 ML";5,84;3519;0
"380";99900;"REPUBLICA FEDERATIVA DO BRASIL";97400;"DISTRITO FEDERAL";926119;"SECRETARIA DE ESTADO DE SAÚDE - GDF";"Pregão";9,2611905002102e+21;"15 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";2,25303e+13;"VITTAMED DISTRIBUICAO DE MEDICAMENTOS E PRODUTOS PARA A SAUDE EIRELI";"FRASCO 500,00 ML";5,84;10558;0
"381";26000;"MINISTERIO DA EDUCACAO";26281;"FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE";154050;"MEC-UNIVERSIDADE FEDERAL/SE";"Pregão";1,5405005000372e+21;"10 Set 2018";2018;"Set 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,69113e+13;"PORTELA LOGÍSTICA E CONSTRUÇÕES EIRELI";"FRASCO 500,00 ML";5,85;5000;0
"382";99900;"REPUBLICA FEDERATIVA DO BRASIL";94420;"ESTADO DO RIO GRANDE DO NORTE";926788;"PREFEITURA DO MUNICIPIO DE BOA SAUDE";"Pregão";9,2678805000352e+21;"14 Jan 2020";2020;"Jan 2020";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";4,27966e+12;"A. A. DE S. WANDERLEY";"FRASCO 500,00 ML";5,85;300;0
"383";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160518;"BASE DE AVIACAO DE TAUBATE";"Pregão";1,6051805000262e+21;"30 Out 2019";2019;"Out 2019";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,44592e+13;"RVN DISTRIBUIDORA DE PRODUTOS EIRELI";"FRASCO 500,00 ML";5,88;400;0
"384";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160206;"30 BATALHAO DE INFANTARIA MECANIZADO";"Pregão";1,6020605000142e+21;"02 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,42214e+13;"LUIZ MINIOLI NETTO";"FRASCO 500,00 ML";5,9;200;0
"385";36000;"MINISTERIO DA SAUDE";36000;"MINISTERIO DA SAUDE";257035;"DIST. SANT. ESP. INDIGENA";"Pregão";2,5703505000432e+21;"26 Nov 2018";2018;"Nov 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,54079e+13;"ALEXANDRE H M CHAMONE COMERCIO";"FRASCO 500,00 ML";5,92;1900;0
"386";30000;"MINISTERIO DA JUSTICA";30802;"DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL/MJ";200116;"SUPERINTENDENCIA REG. POL. RODV. FEDERAL-RJ";"Pregão";2,0011605000122e+21;"06 Set 2018";2018;"Set 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,52164e+12;"DANJAC DISTRIBUIDORA LTDA";"FRASCO 500,00 ML";5,9375;240;0
"387";30000;"MINISTERIO DA JUSTICA";30907;"FUNDO PENITENCIARIO NACIONAL";200333;"DEPARTAMENTO PENITENCIARIO NACIONAL";"Pregão";2,0033305000062e+21;"20 Mar 2018";2018;"Mar 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,85754e+13;"FRANCEFARMA INDUSTRIA DE COSMETICOS LTDA";"FRASCO 500,00 ML";5,94;400;0
"388";26000;"MINISTERIO DA EDUCACAO";26427;"INST.FED.DE EDUC.,CIENC.E TECNOLOGIA DA BAHIA";158411;"INST.FED.DE EDUC.TEC BAHIA/CAMPUS SALVADOR";"Pregão";1,5841105000032e+21;"18 Jul 2019";2019;"Jul 2019";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";429225;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";3,00706e+13;"GUERREIRO COMERCIO DE DESCARTAVEIS EIRELI";"FRASCO 500,00 ML";5,95;200;0
"389";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160206;"30 BATALHAO DE INFANTARIA MECANIZADO";"Pregão";1,6020605000202e+21;"21 Nov 2018";2018;"Nov 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";7,21314e+13;"VB COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI";"FRASCO 500,00 ML";5,97;200;0
"390";52000;"MINISTERIO DEFESA";52111;"COMANDO DA AERONAUTICA";120023;"BASE AEREA DE SALVADOR";"Pregão";1,2002305000282e+21;"20 Nov 2019";2019;"Nov 2019";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";357894;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CARACTERISTICAS ADICIONAIS:NEUTRALIZANTE E ESPESSANTE, CONCENTRACAO:80deg INPM";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";4,07649e+13;"PROLIMP PRODUTOS E SERVIÇOS EIRELI";"FRASCO 500,00 ML";5,98;3000;0
"391";33000;"MINISTERIO DA PREVIDENCIA SOCIAL";37202;"INSTITUTO NACIONAL DO SEGURO SOCIAL";510181;"GERÊNCIA REGIONAL EM FLORIANÓPOLIS";"Pregão";5,1018105000042e+21;"05 Mar 2018";2018;"Mar 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";7,96773e+12;"HADASSAH - COSMETICOS LTDA";"FRASCO 500,00 ML";5,99;5227;0
"392";99900;"REPUBLICA FEDERATIVA DO BRASIL";93420;"ESTADO DO PARA";456127;"PREFEITURA MUNICIPAL DE VIGIA DE NAZARE";"Pregão";4,5612705000182e+21;"20 Set 2019";2019;"Set 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";1,55271e+12;"IRMAOS ANJOS LTDA";"FRASCO 500,00 ML";6;3854;0
"393";99900;"REPUBLICA FEDERATIVA DO BRASIL";96320;"ESTADO DO RIO GRANDE DO SUL";988815;"PREF.MUNICIPAL DO RIO GRANDE/RS";"Pregão";9,8881505000622e+21;"17 Set 2018";2018;"Set 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";88664000154;"D Z L DISTRIBUIDORA ZANATA LTDA";"FRASCO 500,00 ML";6;2000;0
"394";26000;"MINISTERIO DA EDUCACAO";26276;"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";154070;"HOSPITAL UNIVERSITARIO JULIO MULLER DA FUF/MT";"Pregão";1,5407005000322e+21;"04 Mai 2018";2018;"Mai 2018";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";269943;" ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL";"ALCOOL ETILICO";1,30854e+13;"CAPROMED FARMACEUTICA LTDA";"FRASCO 500,00 ML";6;500;0
"395";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160372;"COMANDO DE ARTILHARIA DIVISIONARIA/3/RS";"Pregão";1,6037205000112e+21;"18 Out 2019";2019;"Out 2019";6505;"DROGAS E MEDICAMENTOS";"EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO";"NAO SE APLICA";380018;" ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL";"ALCOOL ETILICO";3,26051e+13;"COMERCIAL DE ALIMENTOS ZAFIRA - EIRELI";"FRASCO 500,00 ML";6,04;3000;0
"396";52000;"MINISTERIO DEFESA";52121;"COMANDO DO EXERCITO";160084;"COLEGIO MILITAR DE RECIFE";"Pregão";1,6008405000032e+21;"14 Set 2018";2018;"Set 2018";7930;"COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO";"EQUIPAMENTOS E MATERIAIS PARA LIMPEZA";"NAO SE APLICA";244273;" ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO";"ALCOOL ETILICO LIMPEZA DE AMBIENTES";1,65587e+13;"M S CONSTRUCOES, COMERCIO E SERVICOS EIRELI EPP";"FRASCO 500,00 ML";6,06;7950;0
